"COU","Country","PER","Periods","IND","Indicator","GEN","Gender","AGE","Age Group","VAL","Value","Value","Flag Codes","Flags"
"ISR","Israel","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.14,,
"ISR","Israel","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.44,,
"ISR","Israel","TIME11","2011","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.27,,
"ISR","Israel","TIME11","2011","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.1,,
"ISR","Israel","TIME11","2011","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.44,,
"ISR","Israel","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.28,,
"ISR","Israel","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.14,,
"ISR","Israel","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.42,,
"ISR","Israel","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"ISR","Israel","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0,,
"ISR","Israel","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.15,,
"ISR","Israel","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.06,,
"ISR","Israel","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.01,,
"ISR","Israel","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.12,,
"ISR","Israel","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.07,,
"ISR","Israel","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0,,
"ISR","Israel","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.14,,
"ISR","Israel","TIME03","2003","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.05,,
"ISR","Israel","TIME03","2003","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.01,,
"ISR","Israel","TIME03","2003","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.1,,
"ISR","Israel","TIME04","2004","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.1,,
"ISR","Israel","TIME04","2004","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.02,,
"ISR","Israel","TIME04","2004","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.18,,
"ISR","Israel","TIME05","2005","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.12,,
"ISR","Israel","TIME05","2005","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.03,,
"ISR","Israel","TIME05","2005","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"ISR","Israel","TIME06","2006","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.15,,
"ISR","Israel","TIME06","2006","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.04,,
"ISR","Israel","TIME06","2006","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.25,,
"ISR","Israel","TIME07","2007","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"ISR","Israel","TIME07","2007","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.04,,
"ISR","Israel","TIME07","2007","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.23,,
"ISR","Israel","TIME08","2008","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.07,,
"ISR","Israel","TIME08","2008","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0,,
"ISR","Israel","TIME08","2008","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.14,,
"ISR","Israel","TIME09","2009","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"ISR","Israel","TIME09","2009","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.03,,
"ISR","Israel","TIME09","2009","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.23,,
"ISR","Israel","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"ISR","Israel","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.02,,
"ISR","Israel","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.24,,
"ISR","Israel","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.05,,
"ISR","Israel","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.01,,
"ISR","Israel","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.1,,
"ISR","Israel","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.16,,
"ISR","Israel","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.05,,
"ISR","Israel","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.27,,
"ISR","Israel","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.11,,
"ISR","Israel","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.05,,
"ISR","Israel","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.16,,
"ISR","Israel","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"ISR","Israel","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.02,,
"ISR","Israel","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.24,,
"ISR","Israel","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"ISR","Israel","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.06,,
"ISR","Israel","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"ISR","Israel","TIME03","2003","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.06,,
"ISR","Israel","TIME03","2003","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.02,,
